bureau_score,credit_utilization,debt_to_income,years_employed,credit_history_yrs,num_credit_inquiries_6m,max_dpd,months_delinquent
597,0.3038,0.568,0.7,1.3,1,0,0
543,0.7148,0.4881,12.8,8.2,2,0,0
551,0.4662,0.336,1.5,1.6,1,0,0
679,0.1249,0.5486,10.7,9.8,0,0,0
594,0.2353,1.4443,0.0,1.7,1,0,0
604,0.1488,1.0103,3.1,0.5,1,0,0
630,0.1372,0.9739,13.5,9.5,3,0,0
555,0.601,0.3508,4.2,1.5,1,0,0
580,0.5755,1.2923,10.7,4.7,0,0,0
589,0.1806,0.3105,3.0,3.4,3,0,0
662,0.1053,1.3971,12.2,10.5,0,0,0
645,0.1224,0.7242,12.3,7.7,1,0,0
604,0.324,0.4314,11.3,8.4,1,0,0
714,0.0662,1.2735,1.3,4.0,0,0,0
594,0.2433,0.418,7.0,6.9,3,0,0
616,0.2834,0.5092,13.8,8.5,1,0,0
541,0.5021,1.7565,3.7,2.4,3,0,0
582,0.3114,0.2198,15.0,9.1,1,0,0
662,0.0675,0.6605,15.1,11.0,0,0,0
582,0.6021,0.4124,6.9,4.9,1,0,0
647,0.3179,0.8178,11.4,5.7,2,0,0
560,0.6457,0.4696,9.2,5.5,0,0,0
565,0.3156,0.2027,1.9,0.0,2,0,0
564,0.5491,0.6001,13.7,7.5,1,0,0
574,0.3445,0.5658,2.3,2.4,4,0,0
550,0.1081,0.4397,7.9,5.8,3,0,0
641,0.1552,0.4655,6.4,6.4,1,0,0
534,0.5965,0.404,3.7,2.7,0,0,0
517,0.7493,0.2006,5.0,3.1,1,0,0
630,0.2141,0.3948,8.6,9.7,0,0,0
532,0.3668,0.1957,0.5,0.0,4,0,0
680,0.0439,0.5432,6.8,4.0,1,0,0
676,0.2676,0.4369,18.6,13.1,0,0,0
594,0.588,1.0986,13.0,7.5,0,0,0
672,0.1456,0.5925,14.1,10.4,0,0,0
581,0.4054,1.1323,11.3,6.5,2,0,0
584,0.5045,0.4525,6.3,3.5,1,0,0
618,0.3395,0.1992,10.2,5.6,0,0,0
663,0.0615,0.5562,6.1,0.7,0,0,0
581,0.1394,0.1497,5.5,0.0,1,0,0
585,0.3825,0.3316,7.6,2.5,0,0,0
608,0.23,0.2478,7.0,7.2,2,0,0
587,0.2514,0.5969,0.0,0.2,1,0,0
593,0.2631,0.3434,5.8,3.1,1,0,0
647,0.2495,0.4369,14.8,8.3,0,0,0
588,0.2732,0.4872,4.6,5.7,1,0,0
599,0.1133,0.9068,11.4,6.7,0,0,0
614,0.4411,0.5007,15.2,8.9,1,0,0
551,0.4114,0.4469,6.1,0.5,1,0,0
546,0.4208,0.2295,7.8,1.0,0,0,0
555,0.7055,0.3703,4.3,3.9,0,0,0
614,0.5659,0.262,1.2,4.2,0,0,0
647,0.2647,0.4611,5.4,4.4,1,0,0
639,0.1931,1.0105,21.5,15.6,2,0,0
545,0.6083,0.9826,7.1,8.6,0,0,0
617,0.4747,0.3316,8.8,7.2,1,0,0
573,0.6101,0.5192,1.6,1.1,2,0,0
604,0.4179,0.1498,10.4,8.4,4,0,0
616,0.2055,0.2247,5.1,5.4,1,0,0
615,0.2825,1.9654,12.4,9.7,3,0,0
642,0.0686,0.1341,1.5,0.1,0,0,0
552,0.2037,1.4064,3.0,2.9,5,0,0
633,0.0872,0.3089,13.4,8.0,1,0,0
574,0.4171,0.5891,4.2,2.9,0,0,0
618,0.1595,0.8863,0.0,0.8,2,0,0
656,0.29,0.7147,10.4,11.0,0,0,0
660,0.2079,0.362,19.8,14.7,2,0,0
518,0.7087,0.1745,8.8,6.2,2,0,0
532,0.3154,0.6686,0.0,0.0,3,0,0
543,0.324,0.5171,7.0,3.7,2,0,0
585,0.079,0.8241,5.9,3.4,1,0,0
603,0.4852,0.7546,9.2,6.5,1,0,0
720,0.0627,1.0745,11.4,9.8,0,0,0
576,0.2594,0.8938,4.8,0.8,2,0,0
583,0.2637,0.5685,0.0,1.5,2,0,0
514,0.5322,0.3797,3.8,1.5,2,0,0
620,0.2538,0.0982,14.5,8.7,0,0,0
597,0.2536,1.03,7.8,6.5,1,0,0
657,0.2415,0.7904,15.5,10.1,2,0,0
644,0.4069,0.2487,0.8,1.5,0,0,0
614,0.1701,0.2916,11.0,8.5,0,0,0
578,0.2955,0.8633,6.2,6.0,4,0,0
657,0.2816,0.3354,3.9,5.4,0,0,0
577,0.4105,0.8413,8.4,2.4,0,0,0
603,0.037,0.7253,2.3,2.0,3,0,0
541,0.4883,0.5054,2.0,0.0,1,0,0
632,0.2497,1.049,6.2,5.2,2,0,0
612,0.1054,0.3581,6.1,1.5,2,0,0
567,0.1101,0.3199,1.0,0.8,2,0,0
582,0.1418,0.11,5.4,0.0,2,0,0
598,0.327,0.7084,7.7,5.5,1,0,0
637,0.2249,0.3536,12.3,8.6,3,0,0
620,0.1449,1.0745,3.7,1.2,1,0,0
635,0.2564,0.3042,15.1,9.8,0,0,0
656,0.1547,1.4163,13.2,8.5,2,0,0
534,0.3364,0.4587,6.8,1.7,2,0,0
561,0.3224,0.7264,7.8,2.9,0,0,0
645,0.2799,0.2119,9.3,6.9,2,0,0
624,0.1866,1.0233,13.9,11.9,2,0,0
634,0.3209,0.4674,19.0,14.9,0,0,0
621,0.2518,0.2295,13.5,5.4,0,0,0
623,0.5236,1.0843,4.0,5.3,0,0,0
554,0.7138,0.1548,6.9,7.4,3,0,0
571,0.1476,0.1772,6.1,2.8,1,0,0
619,0.4345,0.2263,12.9,7.6,0,0,0
587,0.1025,0.5136,12.5,7.7,4,0,0
653,0.3185,1.5544,6.2,5.0,0,0,0
526,0.4283,0.4879,1.7,0.6,1,0,0
658,0.1056,0.7833,14.1,10.6,2,0,0
558,0.365,0.283,3.2,0.0,2,0,0
626,0.0587,0.3861,4.5,1.0,1,0,0
618,0.1605,0.5351,6.2,2.6,1,0,0
610,0.4197,0.6357,7.8,3.8,1,0,0
564,0.3533,1.3179,5.7,4.8,1,0,0
607,0.1815,0.2788,12.7,9.4,1,0,0
576,0.2934,0.2231,3.3,3.6,3,0,0
610,0.285,0.3949,15.1,12.7,0,0,0
613,0.3414,0.2693,10.7,8.3,2,0,0
613,0.1801,0.6091,11.9,4.8,1,0,0
555,0.1481,0.3491,0.0,0.0,2,0,0
599,0.2603,0.7759,11.1,7.2,1,0,0
633,0.382,1.0732,12.2,9.1,1,0,0
640,0.2985,1.6912,16.7,9.8,0,0,0
543,0.4976,1.1992,5.2,6.6,2,0,0
600,0.1222,1.2841,8.5,5.1,3,0,0
624,0.1402,0.6587,13.9,9.1,0,0,0
615,0.3535,0.9102,5.1,3.2,0,0,0
612,0.3432,0.4045,13.6,8.5,2,0,0
563,0.2886,0.7571,4.7,0.0,2,0,0
622,0.1872,1.0872,14.9,12.9,2,0,0
594,0.1,0.208,3.0,0.8,0,0,0
627,0.3071,0.2186,14.1,11.1,1,0,0
618,0.2486,0.3296,12.9,8.2,0,0,0
542,0.4346,1.3902,8.0,4.3,3,0,0
603,0.3098,1.0068,7.6,2.8,0,0,0
570,0.4421,0.4743,9.3,2.9,2,0,0
601,0.6193,0.3456,15.6,10.0,2,0,0
611,0.1567,0.6094,15.0,9.5,2,0,0
595,0.568,0.4809,13.6,12.4,0,0,0
516,0.3139,0.2746,5.1,3.7,3,0,0
635,0.1155,0.5672,0.0,2.3,0,0,0
572,0.1185,0.3753,2.6,0.0,1,0,0
617,0.2683,2.6052,0.1,0.2,1,0,0
587,0.5045,0.2255,4.1,4.0,0,0,0
571,0.3318,0.3546,3.7,2.8,0,0,0
640,0.2757,0.4416,18.3,13.1,1,0,0
587,0.0806,0.4398,11.0,7.2,4,0,0
655,0.2125,0.6534,13.5,7.1,1,0,0
627,0.2872,1.5031,18.0,9.9,0,0,0
560,0.3365,0.272,5.5,5.3,2,0,0
637,0.4399,0.4765,7.0,3.6,0,0,0
584,0.0546,0.409,0.0,0.0,1,0,0
586,0.4507,0.5317,11.2,6.5,4,0,0
589,0.3887,0.2628,6.6,2.8,0,0,0
516,0.3364,1.7728,1.2,0.0,3,0,0
619,0.139,0.9664,7.7,8.5,1,0,0
522,0.6366,0.2967,6.0,0.1,3,0,0
626,0.2271,0.8246,8.1,7.0,3,0,0
587,0.2377,0.946,0.0,2.2,1,0,0
581,0.3328,0.3626,4.5,3.4,1,0,0
580,0.2741,0.6889,8.3,5.5,1,0,0
582,0.4337,0.2531,9.3,7.0,0,0,0
579,0.1497,0.3553,0.0,0.0,1,0,0
620,0.2565,0.5077,15.3,12.7,1,0,0
601,0.4316,0.7017,14.7,12.5,2,0,0
608,0.3092,0.5594,9.6,7.8,0,0,0
572,0.3229,0.4996,4.1,0.0,2,0,0
648,0.2429,0.4729,5.3,5.1,1,0,0
597,0.1606,0.6997,2.8,4.5,1,0,0
658,0.1424,0.1735,5.4,5.0,0,0,0
569,0.3362,1.3389,8.2,7.7,1,0,0
541,0.6339,0.4949,7.9,4.1,1,0,0
642,0.0261,0.4889,9.4,5.6,2,0,0
624,0.255,1.1382,12.6,11.4,2,0,0
660,0.1254,0.2282,14.0,11.1,2,0,0
535,0.3585,0.4608,5.5,3.4,3,0,0
663,0.0317,0.7688,12.6,8.3,1,0,0
578,0.4992,2.1962,11.0,7.7,0,0,0
647,0.1547,0.1239,17.7,11.8,2,0,0
580,0.3809,0.5476,7.7,5.4,2,0,0
644,0.246,0.5338,0.0,6.3,1,0,0
606,0.3228,0.4211,7.5,3.8,1,0,0
590,0.4166,0.2902,10.1,3.5,1,0,0
620,0.135,0.4311,6.7,3.4,1,0,0
609,0.5244,0.4769,13.9,10.8,0,0,0
606,0.5464,0.3252,9.6,7.9,1,0,0
593,0.1243,0.4344,14.8,8.2,1,0,0
554,0.3755,0.8575,0.0,0.0,1,0,0
630,0.3508,0.9034,14.7,12.0,1,0,0
571,0.1995,0.6633,2.8,1.7,2,0,0
530,0.3319,0.5355,12.3,6.6,1,0,0
586,0.1892,1.0065,11.0,6.1,2,0,0
654,0.0273,0.5384,1.3,3.7,2,0,0
704,0.0878,0.6356,6.9,3.9,0,0,0
439,0.3733,0.2689,0.0,0.1,6,0,0
603,0.2974,0.4623,5.2,0.4,1,0,0
560,0.2643,0.8107,11.6,7.6,4,0,0
581,0.393,0.256,10.2,12.8,3,0,0
543,0.5576,0.5317,8.2,9.3,2,0,0
635,0.248,0.9588,8.7,6.6,0,0,0
509,0.3905,0.2972,3.6,5.8,2,0,0
684,0.132,0.9149,15.1,11.8,1,0,0
610,0.4918,0.9809,0.0,4.7,2,0,0
576,0.157,0.1743,10.2,8.5,4,0,0
576,0.4698,0.4894,17.7,15.1,1,0,0
516,0.4884,1.0888,6.6,0.4,1,0,0
584,0.2859,0.0959,3.5,3.2,1,0,0
608,0.0632,0.3067,16.6,10.4,2,0,0
593,0.6357,0.7975,14.8,11.5,0,0,0
635,0.1885,0.5472,10.0,8.0,2,0,0
693,0.0027,0.2249,15.1,13.3,0,0,0
656,0.2502,0.1493,16.0,13.3,0,0,0
607,0.3929,1.0763,0.0,0.0,0,0,0
562,0.2307,0.7704,9.4,2.9,2,0,0
627,0.4434,0.6289,11.3,7.5,1,0,0
628,0.3436,0.6321,14.4,11.6,2,0,0
512,0.7127,0.2334,3.3,3.6,2,0,0
611,0.4759,0.3735,19.0,13.4,0,0,0
646,0.1842,0.483,11.5,9.3,1,0,0
634,0.2495,0.7259,10.1,8.7,2,0,0
608,0.1314,0.4016,3.7,2.7,2,0,0
607,0.2291,0.2353,7.9,6.8,3,0,0
667,0.1859,1.6743,13.6,10.9,0,0,0
589,0.1899,0.3062,5.8,4.0,0,0,0
628,0.3945,0.434,6.3,7.4,1,0,0
608,0.2106,0.288,14.0,7.4,1,0,0
612,0.2131,0.394,14.5,13.5,2,0,0
612,0.4334,1.6691,10.4,9.4,2,0,0
645,0.2064,0.7177,3.9,7.0,0,0,0
570,0.1083,1.4602,8.5,2.9,3,0,0
680,0.046,0.2715,10.9,6.9,0,0,0
545,0.472,0.3992,5.3,4.7,3,0,0
599,0.311,0.375,16.3,11.9,3,0,0
665,0.1616,0.3223,20.5,13.5,1,0,0
564,0.2497,1.0714,2.9,2.6,1,0,0
631,0.2188,0.9735,3.4,4.9,1,0,0
616,0.2042,0.1933,0.0,0.3,1,0,0
598,0.1978,0.2466,12.6,6.1,3,0,0
645,0.1446,0.4152,3.0,6.2,0,0,0
675,0.2442,0.3515,16.8,9.8,0,0,0
586,0.3742,0.3354,19.7,11.4,0,0,0
568,0.4563,0.8677,2.7,0.4,2,0,0
608,0.3206,0.2423,16.9,10.6,2,0,0
622,0.1842,0.2629,11.7,8.7,0,0,0
632,0.3066,0.5078,11.7,13.4,1,0,0
647,0.0521,0.615,0.0,0.0,1,0,0
636,0.308,0.6452,10.2,9.3,1,0,0
589,0.2771,0.0918,1.3,4.8,2,0,0
623,0.2956,0.3007,13.4,8.5,0,0,0
623,0.1887,0.3132,6.9,4.6,1,0,0
616,0.1707,0.3756,12.0,9.0,2,0,0
632,0.1497,0.1924,0.0,0.0,0,0,0
646,0.1487,0.7803,18.1,9.0,0,0,0
605,0.4942,0.3413,9.7,9.5,0,0,0
614,0.2057,0.5969,0.0,0.3,0,0,0
586,0.4598,0.5718,0.2,0.0,1,0,0
642,0.1864,1.069,15.9,11.0,0,0,0
572,0.3032,0.5736,7.9,4.9,1,0,0
612,0.1901,0.6692,16.1,12.5,0,0,0
504,0.499,1.2174,3.8,0.9,4,0,0
679,0.1884,0.6115,11.6,7.4,0,0,0
625,0.2378,0.3283,2.3,1.9,0,0,0
610,0.2091,0.512,0.3,0.0,2,0,0
615,0.1312,0.9817,1.9,0.8,1,0,0
545,0.5166,0.7279,7.8,4.1,3,0,0
627,0.0415,0.746,4.0,4.0,1,0,0
570,0.2922,0.4015,2.8,2.5,3,0,0
580,0.2913,0.1303,10.5,9.9,4,0,0
616,0.1766,0.2287,1.9,0.0,2,0,0
615,0.205,0.2103,3.3,1.1,1,0,0
585,0.4578,0.3686,9.9,7.3,1,0,0
603,0.345,0.3799,16.3,14.0,1,0,0
576,0.2103,0.3814,0.0,0.0,2,0,0
554,0.322,0.9055,2.7,0.3,3,0,0
578,0.6159,0.3637,6.1,6.9,0,0,0
566,0.3889,0.315,4.4,7.7,2,0,0
645,0.2071,0.3941,15.3,14.1,3,0,0
606,0.4173,0.5852,5.9,7.6,0,0,0
588,0.0736,0.9651,0.0,0.9,2,0,0
572,0.0776,0.4219,9.8,7.1,2,0,0
600,0.093,0.3048,6.4,8.3,4,0,0
562,0.5463,0.1565,16.8,11.1,2,0,0
656,0.2628,0.4598,13.0,7.1,2,0,0
627,0.4623,0.2801,14.3,10.6,2,0,0
562,0.0724,0.3196,1.4,0.3,2,0,0
678,0.091,1.1287,13.9,8.2,1,0,0
588,0.2043,0.2289,14.4,11.8,5,0,0
618,0.3281,0.7456,10.2,6.6,2,0,0
660,0.2489,0.2533,4.8,3.7,2,0,0
574,0.4672,0.3847,2.8,3.0,0,0,0
645,0.1187,1.8285,17.4,8.6,0,0,0
576,0.1954,0.3029,12.3,11.1,4,0,0
626,0.0622,0.8353,3.9,7.3,4,0,0
617,0.3562,0.4453,0.1,2.6,0,0,0
643,0.1201,1.4843,11.2,0.7,1,0,0
652,0.1941,0.1702,13.8,10.1,1,0,0
533,0.3972,1.8359,10.0,3.3,1,0,0
666,0.0822,2.1971,11.4,10.4,3,0,0
661,0.2579,0.1575,17.0,14.3,1,0,0
556,0.3316,1.0078,0.0,0.7,2,0,0
600,0.1195,0.235,9.7,1.5,0,0,0
577,0.371,1.4787,0.0,0.0,2,0,0
532,0.4363,0.2164,14.8,8.1,3,0,0
678,0.0218,0.5014,0.0,0.3,0,0,0
612,0.1836,0.5721,7.5,5.2,1,0,0
562,0.2232,0.2614,2.9,4.1,1,0,0
589,0.3534,0.9206,5.3,3.4,2,0,0
685,0.0887,0.3748,14.1,13.2,0,0,0
603,0.2601,0.1151,10.5,8.1,2,0,0
660,0.1265,1.3582,6.4,3.4,1,0,0
688,0.2017,0.1315,16.8,11.6,0,0,0
533,0.5819,0.5531,12.2,11.1,2,0,0
669,0.2004,0.2948,10.1,9.9,0,0,0
617,0.4103,0.7698,11.9,3.0,0,0,0
603,0.2949,0.3032,19.2,11.0,2,0,0
640,0.1663,0.2465,13.7,8.3,0,0,0
651,0.2556,0.3333,15.7,13.8,0,0,0
601,0.2676,0.1633,10.3,9.7,0,0,0
625,0.2807,0.3751,19.1,15.4,2,0,0
622,0.3223,0.4383,19.9,16.2,3,0,0
594,0.3482,0.2319,7.2,8.5,4,0,0
580,0.514,0.6094,8.6,7.1,0,0,0
565,0.4751,0.1845,9.3,8.7,3,0,0
539,0.2147,0.5833,11.4,8.8,5,0,0
592,0.3216,0.5826,2.3,3.7,0,0,0
580,0.3212,0.3037,9.7,5.8,1,0,0
575,0.2111,0.2601,2.6,0.1,2,0,0
567,0.4422,0.3419,0.0,0.0,1,0,0
599,0.4488,0.2294,7.9,5.0,0,0,0
653,0.261,0.23,6.2,6.0,0,0,0
606,0.4134,1.2374,17.0,15.2,0,0,0
633,0.0864,0.8135,2.1,0.3,1,0,0
599,0.3081,0.6376,11.9,13.4,0,0,0
573,0.1962,0.3969,13.3,8.9,1,0,0
567,0.3532,0.6275,5.6,4.0,3,0,0
606,0.3153,1.6707,7.6,5.9,1,0,0
674,0.2036,0.4975,15.9,9.9,0,0,0
600,0.0182,0.7129,4.6,2.2,2,0,0
594,0.2636,0.3003,9.8,6.3,1,0,0
622,0.2337,1.1705,7.8,3.1,0,0,0
594,0.1527,0.5177,6.1,2.6,2,0,0
640,0.1615,0.5452,9.6,6.6,0,0,0
574,0.2844,0.4492,2.5,0.9,2,0,0
675,0.2878,1.2128,17.4,10.9,0,0,0
648,0.158,0.69,3.5,4.5,1,0,0
640,0.1378,0.5853,7.6,1.8,0,0,0
539,0.2486,0.3076,3.0,3.3,4,0,0
550,0.4035,1.0296,8.0,5.9,1,0,0
683,0.0597,0.2046,0.0,0.6,1,0,0
590,0.2122,0.5448,8.5,3.5,2,0,0
552,0.3725,0.7106,2.3,0.5,2,0,0
604,0.4939,0.4259,8.9,7.0,0,0,0
611,0.1909,0.1904,15.5,9.8,0,0,0
593,0.1141,0.6624,6.0,1.1,1,0,0
642,0.1355,1.3519,7.9,5.0,0,0,0
575,0.1679,0.3742,0.0,0.0,0,0,0
620,0.0698,0.4071,11.2,9.3,1,0,0
627,0.1021,0.315,8.1,7.9,0,0,0
584,0.4908,0.5457,10.3,7.5,0,0,0
566,0.3421,0.5721,1.3,1.8,2,0,0
577,0.6726,0.5139,5.2,5.8,1,0,0
612,0.2559,1.6086,4.0,2.4,2,0,0
644,0.3136,0.5401,18.4,14.0,1,0,0
636,0.0833,0.5831,16.3,8.6,2,0,0
558,0.3845,0.266,9.9,5.8,1,0,0
531,0.5538,1.2636,5.6,7.3,1,0,0
630,0.1339,0.8445,4.1,4.9,1,0,0
658,0.2694,0.2612,5.7,5.7,0,0,0
614,0.1164,0.4382,8.9,4.5,2,0,0
673,0.1155,0.6995,18.1,9.6,0,0,0
601,0.466,0.4831,10.3,5.3,3,0,0
621,0.1755,0.1513,0.0,0.2,1,0,0
603,0.1023,1.442,13.1,10.2,2,0,0
642,0.1406,0.5274,11.4,11.1,0,0,0
575,0.3141,0.4691,3.1,0.0,0,0,0
601,0.1145,0.5835,16.7,10.6,3,0,0
618,0.2552,0.1669,3.4,5.6,0,0,0
591,0.2221,0.2532,0.0,0.0,1,0,0
578,0.4207,0.4441,8.0,6.0,0,0,0
565,0.5186,0.3871,10.7,3.6,1,0,0
648,0.0374,0.169,2.7,1.2,0,0,0
707,0.1905,0.3941,15.7,14.9,1,0,0
617,0.192,0.9596,7.9,6.6,1,0,0
625,0.1389,0.3582,9.7,9.4,2,0,0
628,0.1564,0.7322,5.7,5.1,4,0,0
519,0.3767,0.3814,1.5,2.1,2,0,0
585,0.4597,0.4133,7.2,1.8,4,0,0
660,0.0701,0.3177,4.1,7.0,1,0,0
649,0.3997,0.785,11.9,11.6,0,0,0
531,0.4681,0.3741,9.6,5.2,3,0,0
578,0.203,0.8034,2.4,4.7,1,0,0
504,0.4563,0.3772,0.0,2.1,3,0,0
653,0.0467,0.6348,8.7,7.4,2,0,0
675,0.1654,1.3211,7.3,5.5,1,0,0
579,0.2786,0.3929,5.4,3.6,1,0,0
565,0.6308,0.4052,7.8,8.9,1,0,0
528,0.669,0.9514,7.6,5.6,0,0,0
657,0.2486,0.6173,12.6,9.8,1,0,0
574,0.2242,0.4844,6.0,7.5,5,0,0
566,0.3607,0.3804,13.4,11.7,2,0,0
644,0.0911,1.0131,9.8,4.4,1,0,0
632,0.3109,0.5375,13.5,8.3,1,0,0
658,0.2366,0.0689,15.0,8.9,1,0,0
597,0.4917,0.4626,13.2,10.1,2,0,0
487,0.5424,0.5036,10.5,6.4,2,0,0
554,0.1636,0.3435,2.5,1.0,1,0,0
616,0.3566,0.3342,10.9,7.2,1,0,0
566,0.281,0.5327,6.4,5.2,0,0,0
619,0.5583,0.6993,2.5,1.2,1,0,0
644,0.1253,0.2202,0.0,1.9,0,0,0
566,0.2495,0.4413,1.8,0.0,4,0,0
568,0.1173,0.39,2.5,0.0,2,0,0
558,0.3081,0.2581,0.7,0.0,3,0,0
639,0.355,0.4049,8.4,3.8,2,0,0
625,0.138,0.2018,13.2,9.4,2,0,0
616,0.3364,1.0524,7.5,4.5,0,0,0
622,0.2117,0.4413,1.0,0.0,1,0,0
598,0.0138,0.2808,0.0,0.0,1,0,0
624,0.0733,0.9847,11.2,8.2,3,0,0
637,0.0579,0.5975,12.7,10.7,3,0,0
676,0.1389,0.1965,12.5,7.3,1,0,0
576,0.498,0.5135,9.9,6.8,1,0,0
532,0.092,1.078,3.0,0.8,4,0,0
655,0.1677,0.4811,0.0,0.0,0,0,0
602,0.3411,0.8367,12.9,12.6,3,0,0
665,0.2582,0.1524,10.6,12.4,1,0,0
597,0.5269,0.7906,6.6,3.7,0,0,0
658,0.2932,0.4068,17.6,11.3,1,0,0
600,0.5822,0.2546,14.4,10.9,0,0,0
671,0.0888,0.2769,7.4,5.4,1,0,0
684,0.0363,0.6987,20.4,15.6,1,0,0
606,0.1822,1.3749,8.6,5.8,1,0,0
603,0.4262,2.299,2.2,1.2,2,0,0
702,0.1852,0.3896,16.3,12.3,0,0,0
578,0.3146,0.6158,18.2,13.2,3,0,0
628,0.0812,0.4274,8.0,4.6,2,0,0
628,0.3129,0.8833,11.7,8.4,0,0,0
620,0.1577,1.7426,19.6,14.0,3,0,0
594,0.1227,0.4969,6.8,0.0,2,0,0
601,0.0437,1.4131,5.4,3.7,4,0,0
550,0.3756,0.1341,8.9,8.0,2,0,0
526,0.6578,0.2247,15.2,9.8,3,0,0
536,0.3697,1.3995,5.2,2.2,3,0,0
601,0.0721,0.1667,4.9,1.9,2,0,0
548,0.1525,0.7835,1.9,2.0,3,0,0
593,0.2331,0.9726,6.1,2.3,0,0,0
606,0.2656,0.5101,5.9,4.6,1,0,0
542,0.7034,0.345,6.7,5.0,1,0,0
581,0.0261,0.2555,9.1,3.7,3,0,0
651,0.1084,0.2838,12.4,10.6,1,0,0
579,0.366,0.7106,9.4,9.1,0,0,0
602,0.1438,0.8334,1.3,1.4,1,0,0
629,0.2069,0.7315,11.0,7.8,3,0,0
590,0.4349,0.3144,7.7,4.4,0,0,0
599,0.162,0.7048,14.3,9.1,3,0,0
621,0.2797,0.5856,13.5,8.6,0,0,0
699,0.152,0.4154,7.1,6.5,0,0,0
687,0.0768,0.2061,6.1,5.4,0,0,0
629,0.2153,0.5045,15.9,7.2,0,0,0
613,0.2834,0.4608,12.7,5.9,0,0,0
634,0.1902,0.3609,13.2,7.6,0,0,0
575,0.5358,0.4284,8.1,4.7,1,0,0
625,0.1012,0.3695,0.0,0.9,1,0,0
605,0.1673,0.2228,3.4,1.3,1,0,0
677,0.1138,0.2087,3.0,2.9,0,0,0
666,0.0544,0.7484,8.4,9.1,0,0,0
581,0.0325,0.3711,7.6,4.2,4,0,0
603,0.4038,0.3163,12.1,6.6,0,0,0
491,0.4717,0.1581,4.2,0.7,2,0,0
591,0.3267,0.2312,1.2,0.0,0,0,0
611,0.1163,1.5184,16.4,12.6,3,0,0
628,0.3006,0.3601,16.8,13.3,2,0,0
645,0.1815,0.6851,0.4,1.5,1,0,0
555,0.6255,0.962,11.2,5.7,1,0,0
618,0.1738,0.4287,7.4,4.4,1,0,0
623,0.0625,0.266,9.3,5.7,1,0,0
644,0.2581,0.7435,2.5,5.2,0,0,0
659,0.1874,0.3407,14.2,10.5,0,0,0
586,0.5593,0.2204,16.1,11.5,1,0,0
527,0.4063,0.1626,14.9,11.0,3,0,0
599,0.2553,0.2624,4.2,2.1,1,0,0
569,0.3183,0.4503,0.1,0.9,1,0,0
602,0.3367,1.3903,0.7,0.0,2,0,0
547,0.1174,0.1937,0.0,2.9,3,0,0
654,0.1858,0.4835,16.3,9.7,1,0,0
649,0.05,0.1344,14.8,10.7,2,0,0
560,0.6389,1.8768,7.0,6.2,0,0,0
682,0.1377,0.5367,6.6,4.5,0,0,0
607,0.4199,0.5488,9.1,6.6,1,0,0
579,0.3682,0.6619,9.4,6.2,1,0,0
529,0.6161,0.4693,7.0,3.1,1,0,0
653,0.2227,0.4633,1.9,4.8,0,0,0
601,0.2941,0.8235,9.7,6.1,2,0,0
555,0.4043,0.5013,3.9,0.1,1,0,0
593,0.3395,0.2265,5.0,2.1,2,0,0
672,0.2708,0.3811,6.2,7.0,0,0,0
621,0.5555,0.5635,9.5,11.2,0,0,0
683,0.1053,0.1917,17.5,13.0,0,0,0
660,0.175,0.6251,1.3,2.5,1,0,0
617,0.4111,0.647,10.4,11.0,0,0,0
617,0.3016,0.4129,10.8,5.6,1,0,0
645,0.1213,0.214,11.3,8.7,0,0,0
554,0.6168,0.409,13.2,12.9,3,0,0
647,0.3344,1.181,13.7,11.3,0,0,0
481,0.5818,0.5321,3.5,1.9,4,0,0
659,0.2261,0.7927,11.7,8.9,1,0,0
605,0.3219,0.4143,7.8,9.2,2,0,0
603,0.3156,0.1343,13.8,10.0,1,0,0
615,0.1516,0.2326,11.5,6.2,0,0,0
593,0.2691,1.1927,3.5,3.7,0,0,0
611,0.3039,0.2309,11.0,5.9,1,0,0
559,0.5846,0.2882,4.9,2.0,0,0,0
604,0.3397,0.7164,4.0,1.9,1,0,0
605,0.2069,0.9736,14.3,10.0,1,0,0
601,0.1185,0.3787,4.2,1.2,2,0,0
629,0.1748,0.7099,9.4,7.4,2,0,0
581,0.3389,0.3491,1.7,0.5,0,0,0
596,0.2304,0.9548,14.3,11.6,3,0,0
675,0.1945,0.2112,20.5,14.4,2,0,0
605,0.2283,0.7851,12.0,8.1,3,0,0
655,0.1711,0.191,18.0,12.4,1,0,0
649,0.2302,0.3122,8.1,8.6,1,0,0
638,0.0668,0.3862,3.4,4.1,1,0,0
594,0.3429,0.3373,7.6,2.5,1,0,0
582,0.4644,0.1489,11.6,7.1,3,0,0
613,0.4332,0.6819,5.2,3.8,1,0,0
650,0.2567,1.0049,14.8,6.0,0,0,0
653,0.3917,0.1248,11.5,8.9,0,0,0
628,0.3503,0.2276,0.0,0.0,0,0,0
595,0.1884,1.1557,9.3,5.0,0,0,0
601,0.1622,0.2857,5.0,2.1,3,0,0
585,0.2775,0.4365,5.2,6.2,2,0,0
643,0.1284,0.4341,2.0,2.6,1,0,0
534,0.6228,0.7338,0.0,0.0,3,0,0
605,0.3128,0.1649,1.9,0.2,0,0,0
534,0.4176,0.3875,12.1,8.8,3,0,0
623,0.1485,0.3378,0.0,3.2,1,0,0
591,0.5926,0.6496,12.7,8.4,2,0,0
589,0.2543,2.3804,3.8,0.0,1,0,0
